,SampleType,Gene,Expression,LogExpression
1582,Tumor,MAGEA12,0.0414,0.017617573339673596
1583,Tumor,MAGEA12,0.0,0.0
1584,Tumor,MAGEA12,0.0,0.0
1585,Tumor,MAGEA12,0.0,0.0
1586,Tumor,MAGEA12,0.0614,0.025879083293366714
1587,Tumor,MAGEA12,0.0,0.0
1588,Tumor,MAGEA12,0.0,0.0
1589,Tumor,MAGEA12,0.0,0.0
1590,Tumor,MAGEA12,0.0,0.0
1591,Tumor,MAGEA12,0.0362,0.015443587951102414
1592,Tumor,MAGEA12,0.0,0.0
1593,Tumor,MAGEA12,0.0,0.0
1594,Tumor,MAGEA12,0.0,0.0
1595,Tumor,MAGEA12,0.0,0.0
1596,Tumor,MAGEA12,0.0,0.0
1597,Tumor,MAGEA12,0.0,0.0
1598,Tumor,MAGEA12,0.0,0.0
1599,Tumor,MAGEA12,0.0,0.0
1600,Tumor,MAGEA12,0.0,0.0
1601,Tumor,MAGEA12,0.0,0.0
1602,Tumor,MAGEA12,0.0,0.0
1603,Tumor,MAGEA12,0.0,0.0
1604,Tumor,MAGEA12,0.0,0.0
1605,Tumor,MAGEA12,0.0363,0.01548549815445491
1606,Tumor,MAGEA12,0.0,0.0
1607,Tumor,MAGEA12,0.0,0.0
1608,Tumor,MAGEA12,0.0502,0.021272013951038178
1609,Tumor,MAGEA12,0.0,0.0
1610,Tumor,MAGEA12,0.0404,0.017200343523835118
1611,Tumor,MAGEA12,0.0,0.0
1612,Tumor,MAGEA12,0.0397,0.016908043972074918
1613,Tumor,MAGEA12,0.0,0.0
1614,Tumor,MAGEA12,0.0,0.0
1615,Tumor,MAGEA12,0.0361,0.015401673702949125
1616,Tumor,MAGEA12,0.0,0.0
1617,Tumor,MAGEA12,0.0,0.0
1618,Tumor,MAGEA12,0.0,0.0
1619,Tumor,MAGEA12,0.0,0.0
1620,Tumor,MAGEA12,0.0449,0.019074729177898687
1621,Tumor,MAGEA12,0.0,0.0
1622,Tumor,MAGEA12,0.0,0.0
1623,Tumor,MAGEA12,0.0,0.0
1624,Tumor,MAGEA12,0.0,0.0
1625,Tumor,MAGEA12,0.0436,0.018534070428183193
1626,Tumor,MAGEA12,0.0,0.0
1627,Tumor,MAGEA12,0.0,0.0
1628,Tumor,MAGEA12,0.0,0.0
1629,Tumor,MAGEA12,0.0,0.0
1630,Tumor,MAGEA12,0.0332,0.014184397501279547
1631,Tumor,MAGEA12,0.0403,0.017158598487814782
1632,Tumor,MAGEA12,0.0,0.0
1633,Tumor,MAGEA12,0.0759,0.031771907514001996
1634,Tumor,MAGEA12,0.0,0.0
1635,Tumor,MAGEA12,0.0,0.0
1636,Tumor,MAGEA12,0.0,0.0
1637,Tumor,MAGEA12,0.0,0.0
1638,Tumor,MAGEA12,0.0673,0.028286509426277508
1639,Tumor,MAGEA12,0.0649,0.027308827035545997
1640,Tumor,MAGEA12,0.0295,0.012626350954050214
1641,Tumor,MAGEA12,0.0,0.0
1642,Tumor,MAGEA12,0.0,0.0
1643,Tumor,MAGEA12,0.0338,0.014436527831672145
1644,Tumor,MAGEA12,0.0,0.0
1645,Tumor,MAGEA12,0.0,0.0
1646,Tumor,MAGEA12,0.0,0.0
1647,Tumor,MAGEA12,0.0,0.0
1648,Tumor,MAGEA12,0.0,0.0
1649,Tumor,MAGEA12,0.0293,0.012541972775835847
1650,Tumor,MAGEA12,0.0,0.0
1651,Tumor,MAGEA12,0.037,0.01577875638904093
1652,Tumor,MAGEA12,0.0,0.0
1653,Tumor,MAGEA12,0.0,0.0
1654,Tumor,MAGEA12,0.0,0.0
1655,Tumor,MAGEA12,0.0,0.0
1656,Tumor,MAGEA12,0.0,0.0
1657,Tumor,MAGEA12,0.0,0.0
1658,Tumor,MAGEA12,0.0,0.0
1659,Tumor,MAGEA12,0.0461,0.019573202095638984
1660,Tumor,MAGEA12,0.0,0.0
1661,Tumor,MAGEA12,0.0,0.0
1662,Tumor,MAGEA12,0.0616,0.02596090985637914
1663,Tumor,MAGEA12,0.0577,0.024362504353282237
1664,Tumor,MAGEA12,0.0,0.0
1665,Tumor,MAGEA12,0.0527,0.02230462293506859
1666,Tumor,MAGEA12,0.0464,0.019697730980192046
1667,Tumor,MAGEA12,0.0,0.0
1668,Tumor,MAGEA12,0.0,0.0
1669,Tumor,MAGEA12,0.0,0.0
1670,Tumor,MAGEA12,0.0,0.0
1671,Tumor,MAGEA12,0.0479,0.020319840357309205
1672,Tumor,MAGEA12,0.0,0.0
1673,Tumor,MAGEA12,0.0,0.0
1674,Tumor,MAGEA12,0.0,0.0
1675,Tumor,MAGEA12,0.053,0.022428371185486493
1676,Tumor,MAGEA12,0.0,0.0
1677,Tumor,MAGEA12,0.0,0.0
1678,Tumor,MAGEA12,0.0,0.0
1679,Tumor,MAGEA12,0.0352,0.015024263324625123
1680,Tumor,MAGEA12,0.0,0.0
1681,Tumor,MAGEA12,0.0,0.0
1682,Tumor,MAGEA12,0.072,0.03019478535675124
1683,Tumor,MAGEA12,0.0,0.0
1684,Tumor,MAGEA12,0.0,0.0
1685,Tumor,MAGEA12,0.0,0.0
1686,Tumor,MAGEA12,0.0,0.0
1687,Tumor,MAGEA12,0.0,0.0
1688,Tumor,MAGEA12,0.0401,0.017075096376059133
1689,Tumor,MAGEA12,0.0,0.0
1690,Tumor,MAGEA12,0.0,0.0
1691,Tumor,MAGEA12,0.0,0.0
1692,Tumor,MAGEA12,0.0,0.0
1693,Tumor,MAGEA12,0.0,0.0
1694,Tumor,MAGEA12,0.0406,0.01728382156001779
1695,Tumor,MAGEA12,0.0,0.0
1696,Tumor,MAGEA12,0.0,0.0
1697,Tumor,MAGEA12,0.0,0.0
1698,Tumor,MAGEA12,0.0472,0.02002963354269935
1699,Tumor,MAGEA12,0.0,0.0
1700,Tumor,MAGEA12,0.0404,0.017200343523835118
1701,Tumor,MAGEA12,0.0,0.0
1702,Tumor,MAGEA12,0.0,0.0
1703,Tumor,MAGEA12,0.0,0.0
1704,Tumor,MAGEA12,0.0,0.0
1705,Tumor,MAGEA12,0.0529,0.02238712568643814
1706,Tumor,MAGEA12,0.0,0.0
1707,Tumor,MAGEA12,0.0,0.0
1708,Tumor,MAGEA12,0.0808,0.03374533601397417
1709,Tumor,MAGEA12,0.0384,0.016364679456294006
1710,Tumor,MAGEA12,0.0,0.0
1711,Tumor,MAGEA12,0.0,0.0
1712,Tumor,MAGEA12,0.0,0.0
1713,Tumor,MAGEA12,0.0325,0.01389006032843862
1714,Tumor,MAGEA12,0.0419,0.017826038030424773
1715,Tumor,MAGEA12,0.0,0.0
1716,Normal,MAGEA12,0.0,0.0
1717,Normal,MAGEA12,0.0,0.0
1718,Normal,MAGEA12,0.0,0.0
1719,Normal,MAGEA12,0.0,0.0
1720,Normal,MAGEA12,0.0,0.0
1721,Normal,MAGEA12,0.0,0.0
1722,Normal,MAGEA12,0.0,0.0
1723,Normal,MAGEA12,0.0,0.0
1724,Normal,MAGEA12,0.0,0.0
1725,Normal,MAGEA12,0.0,0.0
1726,Normal,MAGEA12,0.0,0.0
1727,Normal,MAGEA12,0.0376,0.0160299630760237
1728,Normal,MAGEA12,0.0,0.0
1729,Normal,MAGEA12,0.0,0.0
1730,Normal,MAGEA12,0.0266,0.011401259924743891
1731,Normal,MAGEA12,0.0,0.0
1732,Normal,MAGEA12,0.0,0.0
1733,Normal,MAGEA12,0.0,0.0
1734,Normal,MAGEA12,0.0,0.0
1735,Normal,MAGEA12,0.0,0.0
1736,Normal,MAGEA12,0.0,0.0
1737,Normal,MAGEA12,0.0,0.0
1738,Normal,MAGEA12,0.0,0.0
1739,Normal,MAGEA12,0.0,0.0
1740,Normal,MAGEA12,0.0,0.0
1741,Normal,MAGEA12,0.0427,0.018159373540910212
1742,Normal,MAGEA12,0.0,0.0
1743,Normal,MAGEA12,0.0,0.0
1744,Normal,MAGEA12,0.0,0.0
1745,Normal,MAGEA12,0.0,0.0
1746,Normal,MAGEA12,0.0,0.0
1747,Normal,MAGEA12,0.0,0.0
1748,Normal,MAGEA12,0.0,0.0
1749,Normal,MAGEA12,0.0,0.0
1750,Normal,MAGEA12,0.0,0.0
1751,Normal,MAGEA12,0.0,0.0
1752,Normal,MAGEA12,0.0,0.0
1753,Normal,MAGEA12,0.0,0.0
1754,Normal,MAGEA12,0.0375,0.015988105384130355
1755,Normal,MAGEA12,0.0,0.0
1756,Normal,MAGEA12,0.0321,0.013721778051063012
1757,Normal,MAGEA12,0.0,0.0
1758,Normal,MAGEA12,0.0,0.0
1759,Normal,MAGEA12,0.0,0.0
1760,Normal,MAGEA12,0.0488,0.020692678682027843
1761,Normal,MAGEA12,0.0,0.0
1762,Normal,MAGEA12,0.0,0.0
1763,Normal,MAGEA12,0.0,0.0
1764,Normal,MAGEA12,0.0,0.0
1765,Normal,MAGEA12,0.0382,0.016281024542830456
1766,Normal,MAGEA12,0.0,0.0
1767,Normal,MAGEA12,0.0486,0.020609853377704487
1768,Normal,MAGEA12,0.0,0.0
1769,Normal,MAGEA12,0.0,0.0
1770,Normal,MAGEA12,0.0669,0.028123715128840168
1771,Normal,MAGEA12,0.0,0.0
1772,Normal,MAGEA12,0.0,0.0
1773,Normal,MAGEA12,0.0,0.0
1774,Normal,MAGEA12,0.0,0.0
1775,Normal,MAGEA12,0.0,0.0
1776,Normal,MAGEA12,0.0,0.0
1777,Normal,MAGEA12,0.0,0.0
1778,Normal,MAGEA12,0.0,0.0
1779,Tumor,MAGEA2,0.0,0.0
1780,Tumor,MAGEA2,0.0,0.0
1781,Tumor,MAGEA2,0.0,0.0
1782,Tumor,MAGEA2,0.0,0.0
1783,Tumor,MAGEA2,0.0,0.0
1784,Tumor,MAGEA2,0.0,0.0
1785,Tumor,MAGEA2,0.0,0.0
1786,Tumor,MAGEA2,0.0,0.0
1787,Tumor,MAGEA2,0.0,0.0
1788,Tumor,MAGEA2,0.0,0.0
1789,Tumor,MAGEA2,0.0,0.0
1790,Tumor,MAGEA2,0.0,0.0
1791,Tumor,MAGEA2,0.0,0.0
1792,Tumor,MAGEA2,0.0,0.0
1793,Tumor,MAGEA2,0.0,0.0
1794,Tumor,MAGEA2,0.0,0.0
1795,Tumor,MAGEA2,0.0,0.0
1796,Tumor,MAGEA2,0.0,0.0
1797,Tumor,MAGEA2,0.0,0.0
1798,Tumor,MAGEA2,0.0,0.0
1799,Tumor,MAGEA2,0.0,0.0
1800,Tumor,MAGEA2,0.0,0.0
1801,Tumor,MAGEA2,0.0,0.0
1802,Tumor,MAGEA2,0.0,0.0
1803,Tumor,MAGEA2,0.0,0.0
1804,Tumor,MAGEA2,0.0,0.0
1805,Tumor,MAGEA2,0.0,0.0
1806,Tumor,MAGEA2,0.0,0.0
1807,Tumor,MAGEA2,0.0,0.0
1808,Tumor,MAGEA2,0.0,0.0
1809,Tumor,MAGEA2,0.0,0.0
1810,Tumor,MAGEA2,0.0,0.0
1811,Tumor,MAGEA2,0.0,0.0
1812,Tumor,MAGEA2,0.0,0.0
1813,Tumor,MAGEA2,0.0,0.0
1814,Tumor,MAGEA2,0.0,0.0
1815,Tumor,MAGEA2,0.0,0.0
1816,Tumor,MAGEA2,0.0,0.0
1817,Tumor,MAGEA2,0.0,0.0
1818,Tumor,MAGEA2,0.0,0.0
1819,Tumor,MAGEA2,0.0,0.0
1820,Tumor,MAGEA2,0.0,0.0
1821,Tumor,MAGEA2,0.0,0.0
1822,Tumor,MAGEA2,0.0,0.0
1823,Tumor,MAGEA2,0.0,0.0
1824,Tumor,MAGEA2,0.0,0.0
1825,Tumor,MAGEA2,0.0,0.0
1826,Tumor,MAGEA2,0.0,0.0
1827,Tumor,MAGEA2,0.0,0.0
1828,Tumor,MAGEA2,0.0,0.0
1829,Tumor,MAGEA2,0.0,0.0
1830,Tumor,MAGEA2,0.0,0.0
1831,Tumor,MAGEA2,0.0,0.0
1832,Tumor,MAGEA2,0.0,0.0
1833,Tumor,MAGEA2,0.0,0.0
1834,Tumor,MAGEA2,0.0,0.0
1835,Tumor,MAGEA2,0.0,0.0
1836,Tumor,MAGEA2,0.0,0.0
1837,Tumor,MAGEA2,0.0,0.0
1838,Tumor,MAGEA2,0.0,0.0
1839,Tumor,MAGEA2,0.0,0.0
1840,Tumor,MAGEA2,0.0,0.0
1841,Tumor,MAGEA2,0.0,0.0
1842,Tumor,MAGEA2,0.0,0.0
1843,Tumor,MAGEA2,0.0,0.0
1844,Tumor,MAGEA2,0.0,0.0
1845,Tumor,MAGEA2,0.0,0.0
1846,Tumor,MAGEA2,0.0,0.0
1847,Tumor,MAGEA2,0.0,0.0
1848,Tumor,MAGEA2,0.0,0.0
1849,Tumor,MAGEA2,0.0,0.0
1850,Tumor,MAGEA2,0.0,0.0
1851,Tumor,MAGEA2,0.0,0.0
1852,Tumor,MAGEA2,0.0,0.0
1853,Tumor,MAGEA2,0.0,0.0
1854,Tumor,MAGEA2,0.0,0.0
1855,Tumor,MAGEA2,0.0,0.0
1856,Tumor,MAGEA2,0.0,0.0
1857,Tumor,MAGEA2,0.0,0.0
1858,Tumor,MAGEA2,0.0,0.0
1859,Tumor,MAGEA2,0.0,0.0
1860,Tumor,MAGEA2,0.0,0.0
1861,Tumor,MAGEA2,0.0,0.0
1862,Tumor,MAGEA2,0.0,0.0
1863,Tumor,MAGEA2,0.0,0.0
1864,Tumor,MAGEA2,0.0,0.0
1865,Tumor,MAGEA2,0.0,0.0
1866,Tumor,MAGEA2,0.0,0.0
1867,Tumor,MAGEA2,0.0,0.0
1868,Tumor,MAGEA2,0.0,0.0
1869,Tumor,MAGEA2,0.0,0.0
1870,Tumor,MAGEA2,0.0,0.0
1871,Tumor,MAGEA2,0.0,0.0
1872,Tumor,MAGEA2,0.0,0.0
1873,Tumor,MAGEA2,0.0,0.0
1874,Tumor,MAGEA2,0.0,0.0
1875,Tumor,MAGEA2,0.0,0.0
1876,Tumor,MAGEA2,0.0,0.0
1877,Tumor,MAGEA2,0.0,0.0
1878,Tumor,MAGEA2,0.0,0.0
1879,Tumor,MAGEA2,0.0,0.0
1880,Tumor,MAGEA2,0.0,0.0
1881,Tumor,MAGEA2,0.0,0.0
1882,Tumor,MAGEA2,0.0,0.0
1883,Tumor,MAGEA2,0.0,0.0
1884,Tumor,MAGEA2,0.0,0.0
1885,Tumor,MAGEA2,0.0,0.0
1886,Tumor,MAGEA2,0.0,0.0
1887,Tumor,MAGEA2,0.0,0.0
1888,Tumor,MAGEA2,0.0,0.0
1889,Tumor,MAGEA2,0.0,0.0
1890,Tumor,MAGEA2,0.0,0.0
1891,Tumor,MAGEA2,0.0,0.0
1892,Tumor,MAGEA2,0.0,0.0
1893,Tumor,MAGEA2,0.0,0.0
1894,Tumor,MAGEA2,0.0,0.0
1895,Tumor,MAGEA2,0.0,0.0
1896,Tumor,MAGEA2,0.0,0.0
1897,Tumor,MAGEA2,0.0,0.0
1898,Tumor,MAGEA2,0.0,0.0
1899,Tumor,MAGEA2,0.0,0.0
1900,Tumor,MAGEA2,0.0,0.0
1901,Tumor,MAGEA2,0.0,0.0
1902,Tumor,MAGEA2,0.0,0.0
1903,Tumor,MAGEA2,0.0,0.0
1904,Tumor,MAGEA2,0.0,0.0
1905,Tumor,MAGEA2,0.0,0.0
1906,Tumor,MAGEA2,0.0,0.0
1907,Tumor,MAGEA2,0.0,0.0
1908,Tumor,MAGEA2,0.0,0.0
1909,Tumor,MAGEA2,0.0,0.0
1910,Tumor,MAGEA2,0.0,0.0
1911,Tumor,MAGEA2,0.0,0.0
1912,Tumor,MAGEA2,0.0,0.0
1913,Tumor,MAGEA2,0.0,0.0
1914,Tumor,MAGEA2,0.0,0.0
1915,Tumor,MAGEA2,0.0,0.0
1916,Tumor,MAGEA2,0.0,0.0
1917,Tumor,MAGEA2,0.0,0.0
1918,Tumor,MAGEA2,0.0,0.0
1919,Tumor,MAGEA2,0.0,0.0
1920,Tumor,MAGEA2,0.0,0.0
1921,Tumor,MAGEA2,0.0,0.0
1922,Tumor,MAGEA2,0.0,0.0
1923,Tumor,MAGEA2,0.0,0.0
1924,Tumor,MAGEA2,0.0,0.0
1925,Tumor,MAGEA2,0.0,0.0
1926,Tumor,MAGEA2,0.0,0.0
1927,Tumor,MAGEA2,0.0,0.0
1928,Tumor,MAGEA2,0.0,0.0
1929,Tumor,MAGEA2,0.0,0.0
1930,Tumor,MAGEA2,0.0,0.0
1931,Tumor,MAGEA2,0.0,0.0
1932,Tumor,MAGEA2,0.0,0.0
1933,Tumor,MAGEA2,0.0,0.0
1934,Tumor,MAGEA2,0.0,0.0
1935,Tumor,MAGEA2,0.0,0.0
1936,Tumor,MAGEA2,0.0,0.0
1937,Tumor,MAGEA2,0.0,0.0
1938,Tumor,MAGEA2,0.0,0.0
1939,Tumor,MAGEA2,0.0,0.0
1940,Tumor,MAGEA2,0.0,0.0
1941,Tumor,MAGEA2,0.0,0.0
1942,Tumor,MAGEA2,0.0,0.0
1943,Tumor,MAGEA2,0.0,0.0
1944,Tumor,MAGEA2,0.0,0.0
1945,Tumor,MAGEA2,0.0,0.0
1946,Tumor,MAGEA2,0.0,0.0
1947,Tumor,MAGEA2,0.0,0.0
1948,Tumor,MAGEA2,0.0,0.0
1949,Tumor,MAGEA2,0.0,0.0
1950,Tumor,MAGEA2,0.0,0.0
1951,Tumor,MAGEA2,0.0,0.0
1952,Tumor,MAGEA2,0.0,0.0
1953,Tumor,MAGEA2,0.0,0.0
1954,Normal,MAGEA2,0.0,0.0
1955,Normal,MAGEA2,0.0,0.0
1956,Normal,MAGEA2,0.0,0.0
1957,Normal,MAGEA2,0.0,0.0
1958,Normal,MAGEA2,0.0,0.0
1959,Normal,MAGEA2,0.0,0.0
1960,Normal,MAGEA2,0.0,0.0
1961,Normal,MAGEA2,0.0,0.0
1962,Normal,MAGEA2,0.0,0.0
1963,Normal,MAGEA2,0.0,0.0
1964,Normal,MAGEA2,0.0,0.0
1965,Normal,MAGEA2,0.0,0.0
1966,Normal,MAGEA2,0.0,0.0
1967,Normal,MAGEA2,0.0,0.0
1968,Normal,MAGEA2,0.0,0.0
1969,Normal,MAGEA2,0.0,0.0
1970,Normal,MAGEA2,0.0,0.0
1971,Normal,MAGEA2,0.0,0.0
1972,Normal,MAGEA2,0.0,0.0
1973,Normal,MAGEA2,0.0,0.0
1974,Normal,MAGEA2,0.0,0.0
1975,Normal,MAGEA2,0.0,0.0
1976,Normal,MAGEA2,0.0,0.0
1977,Normal,MAGEA2,0.0,0.0
1978,Normal,MAGEA2,0.0,0.0
1979,Normal,MAGEA2,0.0,0.0
1980,Normal,MAGEA2,0.0,0.0
1981,Normal,MAGEA2,0.0,0.0
1982,Normal,MAGEA2,0.0,0.0
1983,Normal,MAGEA2,0.0,0.0
1984,Normal,MAGEA2,0.0,0.0
1985,Normal,MAGEA2,0.0,0.0
1986,Normal,MAGEA2,0.0,0.0
1987,Normal,MAGEA2,0.0,0.0
1988,Normal,MAGEA2,0.0,0.0
1989,Normal,MAGEA2,0.0,0.0
1990,Normal,MAGEA2,0.0,0.0
1991,Normal,MAGEA2,0.0,0.0
1992,Normal,MAGEA2,0.0,0.0
1993,Normal,MAGEA2,0.0,0.0
1994,Normal,MAGEA2,0.0,0.0
1995,Normal,MAGEA2,0.0,0.0
1996,Normal,MAGEA2,0.0,0.0
1997,Normal,MAGEA2,0.0,0.0
1998,Normal,MAGEA2,0.0,0.0
1999,Normal,MAGEA2,0.0,0.0
2000,Normal,MAGEA2,0.0,0.0
2001,Normal,MAGEA2,0.0,0.0
2002,Normal,MAGEA2,0.0,0.0
2003,Normal,MAGEA2,0.0,0.0
2004,Normal,MAGEA2,0.0,0.0
2005,Normal,MAGEA2,0.0,0.0
2006,Normal,MAGEA2,0.0,0.0
2007,Normal,MAGEA2,0.0,0.0
2008,Normal,MAGEA2,0.0,0.0
2009,Normal,MAGEA2,0.0,0.0
2010,Normal,MAGEA2,0.0,0.0
2011,Normal,MAGEA2,0.0,0.0
2012,Normal,MAGEA2,0.0,0.0
2013,Normal,MAGEA2,0.0,0.0
2014,Normal,MAGEA2,0.0,0.0
2015,Normal,MAGEA2,0.0,0.0
2016,Normal,MAGEA2,0.0,0.0
2017,Normal,MAGEA2,0.0,0.0
2018,Normal,MAGEA2,0.0,0.0
2019,Tumor,MAGEA2B,0.0,0.0
2020,Tumor,MAGEA2B,0.0,0.0
2021,Tumor,MAGEA2B,0.0,0.0
2022,Tumor,MAGEA2B,0.0,0.0
2023,Tumor,MAGEA2B,0.0,0.0
2024,Tumor,MAGEA2B,0.0,0.0
2025,Tumor,MAGEA2B,0.0,0.0
2026,Tumor,MAGEA2B,0.0,0.0
2027,Tumor,MAGEA2B,0.0,0.0
2028,Tumor,MAGEA2B,0.0,0.0
2029,Tumor,MAGEA2B,0.0,0.0
2030,Tumor,MAGEA2B,0.0,0.0
2031,Tumor,MAGEA2B,0.0,0.0
2032,Tumor,MAGEA2B,0.0,0.0
2033,Tumor,MAGEA2B,0.0,0.0
2034,Tumor,MAGEA2B,0.0,0.0
2035,Tumor,MAGEA2B,0.0,0.0
2036,Tumor,MAGEA2B,0.0,0.0
2037,Tumor,MAGEA2B,0.0,0.0
2038,Tumor,MAGEA2B,0.0,0.0
2039,Tumor,MAGEA2B,0.0,0.0
2040,Tumor,MAGEA2B,0.0,0.0
2041,Tumor,MAGEA2B,0.0,0.0
2042,Tumor,MAGEA2B,0.0,0.0
2043,Tumor,MAGEA2B,0.0,0.0
2044,Tumor,MAGEA2B,0.0,0.0
2045,Tumor,MAGEA2B,0.0,0.0
2046,Tumor,MAGEA2B,0.0,0.0
2047,Tumor,MAGEA2B,0.0,0.0
2048,Tumor,MAGEA2B,0.0,0.0
2049,Tumor,MAGEA2B,0.0,0.0
2050,Tumor,MAGEA2B,0.0,0.0
2051,Tumor,MAGEA2B,0.0,0.0
2052,Tumor,MAGEA2B,0.0,0.0
2053,Tumor,MAGEA2B,0.0,0.0
2054,Tumor,MAGEA2B,0.0,0.0
2055,Tumor,MAGEA2B,0.0,0.0
2056,Tumor,MAGEA2B,0.0,0.0
2057,Tumor,MAGEA2B,0.0,0.0
2058,Tumor,MAGEA2B,0.0,0.0
2059,Tumor,MAGEA2B,0.0,0.0
2060,Tumor,MAGEA2B,0.0,0.0
2061,Tumor,MAGEA2B,0.0,0.0
2062,Tumor,MAGEA2B,0.0,0.0
2063,Tumor,MAGEA2B,0.0,0.0
2064,Tumor,MAGEA2B,0.0,0.0
2065,Tumor,MAGEA2B,0.0,0.0
2066,Tumor,MAGEA2B,0.0,0.0
2067,Tumor,MAGEA2B,0.0,0.0
2068,Tumor,MAGEA2B,0.0,0.0
2069,Tumor,MAGEA2B,0.0,0.0
2070,Tumor,MAGEA2B,0.0,0.0
2071,Tumor,MAGEA2B,0.0,0.0
2072,Tumor,MAGEA2B,0.0,0.0
2073,Tumor,MAGEA2B,0.0,0.0
2074,Tumor,MAGEA2B,0.0,0.0
2075,Tumor,MAGEA2B,0.0,0.0
2076,Tumor,MAGEA2B,0.0,0.0
2077,Tumor,MAGEA2B,0.0,0.0
2078,Tumor,MAGEA2B,0.0,0.0
2079,Tumor,MAGEA2B,0.0,0.0
2080,Tumor,MAGEA2B,0.0,0.0
2081,Tumor,MAGEA2B,0.0,0.0
2082,Tumor,MAGEA2B,0.0,0.0
2083,Tumor,MAGEA2B,0.0,0.0
2084,Tumor,MAGEA2B,0.0,0.0
2085,Tumor,MAGEA2B,0.0,0.0
2086,Tumor,MAGEA2B,0.0,0.0
2087,Tumor,MAGEA2B,0.0,0.0
2088,Tumor,MAGEA2B,0.0,0.0
2089,Tumor,MAGEA2B,0.0,0.0
2090,Tumor,MAGEA2B,0.0,0.0
2091,Tumor,MAGEA2B,0.0,0.0
2092,Tumor,MAGEA2B,0.0,0.0
2093,Tumor,MAGEA2B,0.0,0.0
2094,Tumor,MAGEA2B,0.0,0.0
2095,Tumor,MAGEA2B,0.0,0.0
2096,Tumor,MAGEA2B,0.0,0.0
2097,Tumor,MAGEA2B,0.0,0.0
2098,Tumor,MAGEA2B,0.0,0.0
2099,Tumor,MAGEA2B,0.0,0.0
2100,Tumor,MAGEA2B,0.0,0.0
2101,Tumor,MAGEA2B,0.0,0.0
2102,Tumor,MAGEA2B,0.0,0.0
2103,Tumor,MAGEA2B,0.0,0.0
2104,Tumor,MAGEA2B,0.0,0.0
2105,Tumor,MAGEA2B,0.0,0.0
2106,Tumor,MAGEA2B,0.0,0.0
2107,Tumor,MAGEA2B,0.0,0.0
2108,Tumor,MAGEA2B,0.0,0.0
2109,Tumor,MAGEA2B,0.0,0.0
2110,Tumor,MAGEA2B,0.0,0.0
2111,Tumor,MAGEA2B,0.0,0.0
2112,Tumor,MAGEA2B,0.0,0.0
2113,Tumor,MAGEA2B,0.0,0.0
2114,Tumor,MAGEA2B,0.0,0.0
2115,Tumor,MAGEA2B,0.0,0.0
2116,Tumor,MAGEA2B,0.0,0.0
2117,Tumor,MAGEA2B,0.0,0.0
2118,Tumor,MAGEA2B,0.0,0.0
2119,Tumor,MAGEA2B,0.0,0.0
2120,Tumor,MAGEA2B,0.0,0.0
2121,Tumor,MAGEA2B,0.0,0.0
2122,Tumor,MAGEA2B,0.0,0.0
2123,Tumor,MAGEA2B,0.0,0.0
2124,Tumor,MAGEA2B,0.0,0.0
2125,Tumor,MAGEA2B,0.0,0.0
2126,Tumor,MAGEA2B,0.0,0.0
2127,Tumor,MAGEA2B,0.0,0.0
2128,Tumor,MAGEA2B,0.0,0.0
2129,Tumor,MAGEA2B,0.0,0.0
2130,Tumor,MAGEA2B,0.0,0.0
2131,Tumor,MAGEA2B,0.0,0.0
2132,Tumor,MAGEA2B,0.0,0.0
2133,Tumor,MAGEA2B,0.0,0.0
2134,Tumor,MAGEA2B,0.0,0.0
2135,Tumor,MAGEA2B,0.0,0.0
2136,Tumor,MAGEA2B,0.0,0.0
2137,Tumor,MAGEA2B,0.0,0.0
2138,Tumor,MAGEA2B,0.0,0.0
2139,Tumor,MAGEA2B,0.0,0.0
2140,Tumor,MAGEA2B,0.0,0.0
2141,Tumor,MAGEA2B,0.0,0.0
2142,Tumor,MAGEA2B,0.0,0.0
2143,Tumor,MAGEA2B,0.0,0.0
2144,Tumor,MAGEA2B,0.0,0.0
2145,Tumor,MAGEA2B,0.0,0.0
2146,Tumor,MAGEA2B,0.0,0.0
2147,Tumor,MAGEA2B,0.0,0.0
2148,Tumor,MAGEA2B,0.0,0.0
2149,Tumor,MAGEA2B,0.0,0.0
2150,Tumor,MAGEA2B,0.0,0.0
2151,Tumor,MAGEA2B,0.0,0.0
2152,Tumor,MAGEA2B,0.0,0.0
2153,Tumor,MAGEA2B,0.0,0.0
2154,Tumor,MAGEA2B,0.0,0.0
2155,Tumor,MAGEA2B,0.0,0.0
2156,Tumor,MAGEA2B,0.0,0.0
2157,Tumor,MAGEA2B,0.0,0.0
2158,Tumor,MAGEA2B,0.0,0.0
2159,Tumor,MAGEA2B,0.0,0.0
2160,Tumor,MAGEA2B,0.0,0.0
2161,Tumor,MAGEA2B,0.0,0.0
2162,Tumor,MAGEA2B,0.0,0.0
2163,Tumor,MAGEA2B,0.0,0.0
2164,Tumor,MAGEA2B,0.0,0.0
2165,Tumor,MAGEA2B,0.0,0.0
2166,Tumor,MAGEA2B,0.0,0.0
2167,Tumor,MAGEA2B,0.0,0.0
2168,Tumor,MAGEA2B,0.0,0.0
2169,Tumor,MAGEA2B,0.0,0.0
2170,Tumor,MAGEA2B,0.0,0.0
2171,Tumor,MAGEA2B,0.0,0.0
2172,Tumor,MAGEA2B,0.0,0.0
2173,Tumor,MAGEA2B,0.0,0.0
2174,Tumor,MAGEA2B,0.0,0.0
2175,Tumor,MAGEA2B,0.0,0.0
